Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link,顶级域名,评论表单检测,特殊标注,最新评论时间
16,Interessante – Página 3 – Divertido | Vadiando Na Rede,https://vadiandonarede.home.blog/category/interessante/page/3/?cst&query-30-page=23,https://elgoog.im/zergrush/,https://elgoog.im/zergrush/,24,73,True,False,False,True,False,False,False,False,2025-12-12,2026-02-08,False,False,home.blog,评论网站,,
16,Google Tricks 閒來沒事玩玩Google隱藏的小遊戲 — Steemit,https://steemit.com/cn/@catwomanteresa/googletricksgoogle-5sgbf2201z,https://elgoog.im/,https://elgoog.im/,45,130,False,False,False,True,False,False,False,False,2024-04-07,2026-06-26,False,False,steemit.com,访问失败,,
16,Google Gravity: So macht ihr Google „kaputt“,https://www.giga.de/unternehmen/google/specials/google-gravity-so-macht-ihr-google-kaputt/,https://elgoog.im/gravity/,elgoog.im/gravity,17,71,True,False,False,True,False,False,False,False,2025-07-31,2026-07-08,False,False,giga.de,无评论功能,,
16,27 Hidden Google Games to Spice Up Your Boredom,https://www.geeksmint.com/unknown-google-search-games/,https://elgoog.im/breakout/,Atari Breakout,26,84,True,False,False,True,False,False,False,False,2025-04-26,2026-06-25,False,False,geeksmint.com,游戏站,游戏网站,
16,Google Mirror – See Google in Reverse Mode Online,https://gamesdoodle.org/google-mirror/,https://elgoog.im/google-mirror/,,1,35,False,False,False,False,True,False,False,False,2026-01-18,2026-07-05,False,False,gamesdoodle.org,游戏站,游戏网站,
16,Las cosas escondidas en la caja de Google (sabiendo buscarlas) - BBVA NOTICIAS,https://www.bbva.com/es/innovacion/las-cosas-escondidas-en-la-caja-de-google-sabiendo-buscarlas/,https://elgoog.im/snake/,escribiendo snake en la caja del buscador,30,176,False,False,False,True,False,False,False,False,2025-07-14,2026-07-04,False,False,bbva.com,无评论功能,,
16,Petrol Ofisi Madeni Yağları | Apet Petrol Resmi Bayi | İstanbul ve Kapaklı,https://www.apetpetrolonline.com/,https://elgoog.im/breakout,E-Piksel,2,144,False,False,False,True,False,False,False,True,2026-01-16,2026-03-06,False,True,apetpetrolonline.com,无评论功能,,
16,Evolution of Web,https://webspaces.artic.edu/~schung21/,https://elgoog.im/google1998/,Google,32,10,False,False,False,True,False,False,False,False,2025-02-26,2026-03-03,False,True,artic.edu,评论网站,,
16,Clandestina Is Cuba’s First Independent Fashion Label. Its Founders Want ‘Global Domination.’,https://www.thedailybeast.com/clandestina-is-cubas-first-independent-fashion-label-its-founders-want-global-domination/,https://elgoog.im/t-rex/,a symbol of faulty WiFi,16,65,False,False,False,True,False,False,False,False,2025-07-14,2026-07-12,False,False,thedailybeast.com,游戏站,游戏网站,
16,💵اسکناس💵 – Telegram,https://www.telegram.me/s/Data_link?before=6121,https://elgoog.im/,https://elgoog.im/,52,4,False,False,False,True,False,False,False,False,2025-11-16,2026-04-24,False,False,telegram.me,无评论功能,,
16,"'nasa dart', 'joey friends', 'do a barrel roll' : avez-vous déjà essayé ces effets rigolos dans votre barre de recherche Google ? - RTBF Actus",https://www.rtbf.be/article/nasa-dart-joey-friends-do-a-barrel-roll-avez-vous-deja-essaye-ces-effets-rigolos-dans-votre-barre-de-recherche-google-11162845,https://elgoog.im/breakout/,Atari Breakout,13,180,False,False,False,True,False,False,False,False,2025-05-06,2026-07-01,False,False,rtbf.be,游戏站,游戏网站,
16,"41 Pro Google Search Tips for Research, Marketing, and Fun | Process Street | Compliance Operations Platform",https://www.process.st/google-search-tips/,https://elgoog.im/google1998/search/,elgooG’s Google 1998 page,11,96,False,False,False,True,False,False,False,False,2026-06-14,2026-07-05,True,False,process.st,无评论功能,,
16,8 Geeky Prank Sites to Fool Your Friends,https://www.makeuseof.com/geeky-prank-sites-to-fool-your-friends/,http://elgoog.im/terminal/,The Google Terminal,28,70,False,False,False,True,False,False,False,False,2024-02-29,2026-06-08,False,False,makeuseof.com,访问失败,,
16,"Testas: legendiniai 90-ųjų žaidimai – pasitikrinkite, ar atpažinsite visus juos?",https://www.lrytas.lt/it/ismanyk/2020/06/30/news/testas-legendiniai-90-uju-zaidimai-pasitikrinkite-ar-atpazinsite-visus-juos--15458983,https://elgoog.im/space-invaders/,Space Invaders,13,40,False,False,False,True,False,False,False,False,2025-07-23,2026-06-07,False,False,lrytas.lt,无评论功能,,
16,구글에서 '스플래툰3'를 검색해보면? | 웹진 인벤,https://www.inven.co.kr/webzine/news/?news=277292,https://elgoog.im/t-rex/,'구글 이스터에그 모음집' 바로가기,42,200,False,False,False,True,False,False,False,False,2025-12-14,2026-06-10,False,False,inven.co.kr,评论网站,,
16,🍪 TELEGRAM @SALESOVEN | ACCESS TO HACKED SITES FOR SEO | HTTPS://T.ME/SALESOVEN 🔥 – Marxismo Cuantitativo,https://quantitativemarxism.economicas.uba.ar/telegram-salesoven-access-to-hacked-sites-for-seo-24-5/,https://elgoog.im/batman/,🍪 TELEGRAM @SALESOVEN | ACCESS TO HACKED SITES FOR SEO | HTTPS://T.ME/SALESOVEN 🔥,3009,27,True,False,False,True,False,False,False,False,2026-01-31,2026-05-05,False,False,uba.ar,无评论功能,,
16,Here’s How to Do the Google Gravity Trick | Cashify Blog,https://www.cashify.in/heres-how-to-do-the-google-gravity-trick,https://elgoog.im/gravity/,elgooG gravity,12,271,True,False,False,True,False,False,False,False,2025-07-29,2026-07-10,False,False,cashify.in,评论网站,,
16,Drift Boss - jobs.morgenpost.de,https://jobs.morgenpost.de/organization/drift-boss-2,https://driftbossgame.io/,drift boss,2,7,False,False,False,True,False,False,False,False,2026-02-23,2026-06-29,False,False,morgenpost.de,无评论功能,,
16,What Are The Duties of an Executor of the Estate? - Blog | Tribute Archive,https://www.tributearchive.com/blog/9aa97779-5623-4c23-a47d-07befd0934a0/What-Are-The-Duties-of-an-Executor-of-the-Estate,https://driftbossgame.io/,drift boss game,9,19,False,False,False,True,False,False,False,False,2024-11-29,2026-01-28,False,False,tributearchive.com,访问失败,,
16,"DIMANCHE 16 NOVEMBRE 2025 - Suzanna Klintcharova, harpe",https://www.paroissesaintmerry.fr/post/dimanche-16-novembre-2025-suzanna-klintcharova-harpe,https://driftbossgame.io/,Drift Boss,7,26,False,False,False,True,False,False,False,False,2026-04-23,2026-06-25,False,True,paroissesaintmerry.fr,无评论功能,,
16,dibujo de Black panther | Domestika,https://www.domestika.org/en/projects/1148619-dibujo-de-black-panther?exp_set=1,https://driftbossgame.io/,drift boss,11,137,True,False,False,True,False,False,False,False,2025-12-18,2026-05-05,False,False,domestika.org,评论网站,,
16,What Liverpool fans did to Marc Guehi in defeat against Man City,https://www.anfieldwatch.co.uk/liverpool-fc/news/what-liverpool-fans-did-to-marc-guehi-in-defeat-against-man-city/,https://driftbossgame.io/,drift boss,28,85,False,False,False,True,False,False,False,False,2026-02-09,2026-03-04,False,True,anfieldwatch.co.uk,无评论功能,,
16,romance princesse x chevalier - Forum littéraire de Booknode,https://forum.booknode.com/viewtopic.php?t=319256,https://driftbossgame.io/,drift boss,6,83,False,False,False,True,False,False,False,False,2025-12-12,2026-06-28,False,False,booknode.com,无评论功能,,
16,Google-Scherze: Diese Funktionen erheitern das Gemüt - COMPUTER BILD,https://www.computerbild.de/artikel/cb-Tipps-Windows-Google-Scherze-Diese-Funktionen-erheitern-das-Gemuet-39584663.html,https://elgoog.im/underwater/,https://elgoog.im/underwater/,29,278,False,False,False,True,False,False,False,False,2025-06-29,2026-04-20,False,False,computerbild.de,无评论功能,,
16,How to Beat Google's Chrome Dinosaur Game with Arduino | Tom's Hardware,https://www.tomshardware.com/news/how-to-beat-googles-chrome-dinosaur-game-with-arduino,https://elgoog.im/t-rex/,here,30,239,False,False,False,True,False,False,False,False,2025-07-15,2026-07-09,False,False,tomshardware.com,访问失败,,
16,Google Tricks : தினமும் யூஸ் பண்றோம் ஆனா இது தெரியாம போச்சே ! அட்டகாசமான கூகுள் ட்ரிக்ஸ் | Fantastic Google Tricks For Your Entertainment As Well As An Easy Way To Learn About Science | Asianet News Tamil,https://tamil.asianetnews.com/technology-tech-tips/fantastic-google-tricks-for-your-entertainment-as-well-as-an-easy-way-to-learn-about-science-rjmle8,https://elgoog.im/underwater/,https://elgoog.im/underwater/,15,36,True,False,False,True,False,False,False,False,2025-06-25,2026-06-09,False,False,asianetnews.com,无评论功能,,
16,De Friends a Doctor Who: 6 easter eggs do Google para quem ama filmes e séries,https://www.techtudo.com.br/listas/2024/07/de-friends-a-doctor-who-6-easter-eggs-do-google-para-quem-ama-filmes-e-series-edsoftwares.ghtml,https://elgoog.im/mandalorian/,Clique aqui,48,195,False,False,False,True,False,False,False,False,2025-10-22,2026-06-25,False,False,techtudo.com.br,无评论功能,,
16,Spam / Inappropriate mail · Community Portal,https://discussions.trendmicro.com/en-us/forums/mobile-security-for-ios/a6fdbac4-98c5-ef11-95f5-002248621b94/,https://driftbossgame.io/,Drift Boss,2,28,False,False,False,True,False,False,False,False,2025-08-07,2026-04-03,False,True,trendmicro.com,评论网站,,
16,commonwealth games - BoxRec,https://boxrec.com/forum/viewtopic.php?t=255178,https://driftbossgame.io/,drift boss,6,29,False,False,False,True,False,False,False,False,2025-08-18,2026-07-08,False,False,boxrec.com,访问失败,,
16,Joseph Drasin – Reflections on M2 | Foundations of Online Teaching,https://scholarblogs.emory.edu/onlineteachingsp2015/2015/01/29/100/,https://driftbossgame.io/,drift boss,78,110,True,False,True,True,False,False,False,False,2025-06-26,2026-05-05,False,True,emory.edu,访问失败,,
16,K-8 Classes,http://www.protopage.com/askatechteacher,http://elgoog.im/guitar/,Guitar Google and More,638,2,False,False,False,True,False,False,False,False,2025-10-11,2026-07-04,False,False,protopage.com,无评论功能,,
16,Inkling Squid (Neon Purple) · Nintendo Amiibo Digital Library,https://lis5472.cci.fsu.edu/sp22/group6/items/show/21,https://driftbossgame.io/,Drift Boss,2160,16,True,False,False,True,False,False,False,False,2025-11-06,2026-03-26,False,False,fsu.edu,访问失败,,
16,Making the Books of Elie Wiesel | Notes From EWCJS,https://blogs.bu.edu/ewcjs/making-the-books-of-elie-wiesel/,https://spacewavesgame.io/,Space Waves,9,55,True,False,True,True,False,False,False,False,2026-01-30,2026-07-11,False,False,bu.edu,博客网站,,2026-06-18 23:05
16,Australian Itinerant Theatres as Colonial Cultural Assimilation,https://tca.hku.hk/post/australian-itinerant-theatres-as-colonial-cultural-assimilation,https://spacewavesgame.io/,play space waves,9,12,False,False,False,True,False,False,False,False,2026-01-26,2026-05-31,False,False,hku.hk,无评论功能,,
16,Opinion | We Must Not Forsake Small Town Jewish Life,https://momentmag.com/small-town-jewish-life/,https://spacewavesgame.io/,Space Waves,21,126,True,False,True,True,False,False,False,False,2025-11-21,2026-07-04,False,False,momentmag.com,访问失败,,
16,【話題】雲林全國馬拉松小編暴走式回應留言 辱罵跑友「你是個乞丐」、「有病要吃藥」 ｜ 運動筆記HK | hk.running.biji.co,https://hk.running.biji.co/index.php?act=info&id=8746&q=news,https://spacewavesgame.io/,space waves,4,48,False,False,False,True,False,False,False,False,2026-05-15,2026-07-07,False,False,biji.co,无评论功能,,
16,"Board of Supervisors Meeting – Greenlee County, Arizona",https://greenlee.az.gov/event/board-of-supervisors-meeting-8/,https://spacewavesgame.io/,play space waves,26,71,True,False,True,True,False,False,False,False,2025-12-30,2026-07-06,False,False,az.gov,博客网站,,
16,Παίξτε δημοφιλή Google Doodle παιχνίδια – Το blogάκι του κυρίου Σταύρου της Πληροφορικής,https://blogs.sch.gr/stavrosbranos/archives/670,https://elgoog.im/breakout/,atari google,50,156,False,False,False,False,False,False,True,False,2025-12-05,2026-06-06,False,False,sch.gr,无评论功能,,
16,Global Narratives Network: In Conversation with Do Ho Suh • V&A Blog,https://www.vam.ac.uk/blog/museum-life/global-narratives-network-in-conversation-with-do-ho-suh,https://spacewavesgame.io/,space waves,8,83,False,False,False,True,False,False,False,False,2026-05-29,2026-07-06,False,False,vam.ac.uk,评论网站,,
15,,https://jinglebio.link/angelteamwor/8WAn_ykS,https://elgoog.im/,,0,0,False,False,False,True,False,False,False,False,2024-11-03,2026-07-08,False,False,jinglebio.link,无评论功能,,
15,LIVEcommunity - Google Snake game - LIVEcommunity - 247316,https://live.paloaltonetworks.com/t5/general-topics/google-snake-game/td-p/247316,https://elgoog.im/snake/,https://elgoog.im/snake/,8,197,True,False,False,True,False,False,False,False,2025-07-15,2026-07-06,False,False,paloaltonetworks.com,访问失败,,
15,The web site of lq and ak,https://luqmanandak.neocities.org/,https://elgoog.im/underwater/,under the water,7,1,False,False,False,True,False,False,False,False,2025-11-24,2026-03-31,False,True,neocities.org,访问失败,,
15,"A list of April Fools' Day 2016 pranks that are actually real - Mothership.SG - News from Singapore, Asia and around the world",https://mothership.sg/2016/04/a-list-of-april-fools-day-2016-pranks-that-are-actually-real/,https://elgoog.im/,Elgoog,20,49,False,False,False,True,False,False,False,False,2025-12-13,2026-07-05,False,False,mothership.sg,评论网站,,
15,Easter eggs Google : 10 surprises cachées sur le moteur de recherche,https://www.blogdumoderateur.com/easter-eggs-google/,https://elgoog.im/guitar/,Google Guitar,19,43,False,False,False,True,False,False,False,False,2025-10-09,2026-06-30,False,False,blogdumoderateur.com,评论网站,,
15,Check Out Google's Hidden Easter Eggs from Your Favorite Movies and TV Shows,https://www.howtogeek.com/google-hidden-easter-eggs-favorite-movies-and-tv-shows/,https://elgoog.im/batman/,check it out here,34,103,False,False,False,True,False,False,False,False,2024-09-20,2026-07-09,False,False,howtogeek.com,访问失败,,
15,Your Store,https://www.hurdam.org/,https://elgoog.im/breakout/,E-Piksel,2,63,False,False,False,True,False,False,False,True,2025-12-28,2026-01-18,False,True,hurdam.org,访问失败,,
15,أفضل حيل Google Chrome التي يجب أن تعرفها. - الأخبار - IMEI.info,https://www.imei.info/ar/news/best-google-chrome-tricks-you-should-know/,https://elgoog.im/underwater/,انقر هنا,18,112,False,False,False,True,False,False,False,False,2025-06-27,2026-05-15,False,False,imei.info,无评论功能,,
15,KSL.com was down for several hours. Here's why | KSL.com,https://www.ksl.com/article/46610184/kslcom-was-down-for-several-hours-heres-why,https://elgoog.im/t-rex/,Chrome Dino,22,112,True,False,False,True,False,False,False,False,2025-07-15,2026-04-07,False,False,ksl.com,无评论功能,,
15,Google搜尋「1關鍵字」畫面竟歪掉 網友接龍「網頁特效」藏彩蛋 - 鏡週刊 Mirror Media,https://www.mirrormedia.mg/story/20220502edi003,https://elgoog.im/,「Google Mirror - I'm elgooG」,20,102,False,False,False,True,False,False,False,False,2024-12-04,2026-07-04,False,False,mirrormedia.mg,无评论功能,,
15,Bored? Click this! | Quotev,https://www.quotev.com/story/6954272/Bored-Click-this,http://elgoog.im/underwater/,elgoog.im/underwater/,16,36,True,False,False,True,False,False,False,False,2025-08-07,2026-05-10,False,False,quotev.com,无评论功能,,
15,antigravitygoogle.com alternatives | Top 48 similar sites like antigravitygoogle.com,https://www.sitelike.org/similar/antigravitygoogle.com/,https://www.elgoog.im/,elgoog.im,15,199,True,False,False,False,False,False,True,False,2025-09-23,2026-05-04,False,False,sitelike.org,博客网站,,
15,15 Hidden Google Games to Play for free When Bored in 2025,https://www.techworm.net/2022/12/hidden-free-games-google.html,https://elgoog.im/space-invaders/,Play Space Invaders,25,40,True,False,False,True,False,False,False,False,2025-07-14,2026-07-05,False,False,techworm.net,游戏站,游戏网站,
15,Como jogar Atari Breakout no Google Imagens? | Internet,https://www.tecmundo.com.br/internet/214532-jogar-atari-breakout-google-imagens.htm,http://elgoog.im/breakout,clique aqui para acessar o Breakout no Google Imagens,47,61,False,False,False,True,False,False,False,False,2026-01-13,2026-07-11,False,False,tecmundo.com.br,无评论功能,,
15,‘Kendimi Şanslı Hissediyorum’ Butonu Google İçin Neden Bu Kadar Önemli? - Webtekno – Güncel Teknoloji Haberleri ve Video İncelemeleri,https://www.webtekno.com/google-kendimi-sansli-hissediyorum-h91680.html,https://elgoog.im/breakout/,Atari Breakout,24,54,True,False,False,True,False,False,False,False,2025-04-24,2026-07-12,False,False,webtekno.com,评论网站,,
15,Comentarios de lectores/as,https://psicoguaso.sld.cu/index.php/psicoguaso22/2022/comment/view/1/125/1,https://spacewavesgame.io/,Space Waves,3932,1766,False,False,False,True,False,False,False,False,2025-12-05,2026-06-22,False,False,sld.cu,访问失败,,
15,Carte mere Dell inspiron M4 800 [Résolu] - Carte-mère / RAM,https://forums.commentcamarche.net/forum/affich-36166855-carte-mere-dell-inspiron-m4-800,https://elgoog.im/,https://elgoog.im/,26,90,False,False,False,True,False,False,False,False,2025-07-15,2026-03-28,False,False,commentcamarche.net,评论网站,,
15,"Vikidia:Bavardages/2013/49 - Vikidia, l’encyclopédie des 8-13 ans",https://fr.vikidia.org/wiki/Vikidia:Bavardages/2013/49,https://elgoog.im/guitar/,http://elgoog.im/guitar/,6,156,True,False,False,True,False,False,False,False,2025-10-22,2026-06-16,False,False,vikidia.org,游戏站,游戏网站,
15,Games for school & home,https://funwebgames.my.canva.site/,https://elgoog.im/2048/,,56,3,False,False,False,True,False,False,False,False,2025-09-20,2026-07-10,False,False,canva.site,游戏站,游戏网站,
15,We Tried Oreo Zero Sugar Cookies: Here’s Our Honest Verdict | Sporked,https://sporked.com/article/zero-sugar-oreo-review/,https://spacewavesgame.io/,Space Waves,10,52,True,False,True,True,False,False,False,False,2026-01-23,2026-07-04,False,False,sporked.com,评论网站,,
15,On Struggling To Get Pregnant a Second Time | Jess Ann Kirby,https://theneguide.com/on-struggling-to-get-pregnant-a-second-time/,https://spacewavesgame.io/,space waves,11,111,True,False,False,True,False,False,False,False,2026-06-07,2026-07-08,False,False,theneguide.com,博客网站,,2026-05-19 05:48
15,Add woocommerce payment in Turkey - WooCommerce,https://woocommerce.com/feature-request/add-woocommerce-payment-in-turkey/,https://spacewavesgame.io/,Space Waves Game,12,54,True,False,True,True,False,False,False,False,2025-12-12,2026-03-04,False,True,woocommerce.com,评论网站,,
15,Beware of Accommodation Scams: A Guide for Foreign Students,https://languagecentre.up.ac.za/post/beware-of-accommodation-scams-a-guide-for-foreign-students,https://spacewavesgame.io/,Space Waves,10,43,False,False,False,True,False,False,False,False,2026-02-19,2026-03-21,False,True,up.ac.za,游戏站,游戏网站,
15,Analisis Karakteristik Petani Padi dan Pengaruhnya Terhadap Tingkat Keberhasilan Usahatani – MAGISTER ILMU PENYULUHAN PEMBANGUNAN/PEMBERDAYAAN MASYARAKAT UNIVERSITAS LAMPUNG,https://ppm.pasca.unila.ac.id/2025/04/17/analisis-karakteristik-petani-padi-dan-pengaruhnya-terhadap-tingkat-keberhasilan-usahatani/,https://spacewavesgame.io/,Space Waves,5,56,True,False,True,True,False,False,False,False,2026-01-27,2026-04-03,False,True,unila.ac.id,访问失败,,
15,（5ページ目）役に立たなくてもおもしろいGoogleの隠しコマンド｜@DIME アットダイム,https://dime.jp/genre/493747/5/,http://elgoog.im/,Google Mirror,23,101,False,False,False,True,False,False,False,False,2025-10-10,2026-07-11,False,False,dime.jp,无评论功能,,
15,盘一下Google那些小彩蛋_谷歌小游戏网址-CSDN博客,https://blog.csdn.net/ZuoJiaWuKong/article/details/126437029,https://elgoog.im/pacman/,玩“吃豆人游戏” 由谷歌 - elgooG,11,76,True,False,False,True,False,False,False,False,2025-08-04,2026-03-29,False,False,csdn.net,访问失败,,
15,Fungivorous mites enhance stingless bee health and their resistance to pesticides,https://www.beelab.unito.it/post/fungivorous-mites-enhance-stingless-bee-health-and-their-resistance-to-pesticides,https://driftbossgame.io/,Drift Boss,9,12,False,False,False,True,False,False,False,False,2026-05-12,2026-05-12,False,False,unito.it,无评论功能,,
15,Primates of Global South Fellowship of Anglican Churches Issue Communique: Reformation is Underway,https://www.virtueonline.org/post/primates-of-global-south-fellowship-of-anglican-churches-issue-communique-reformation-is-underway,https://driftbossgame.io/,Drift Boss,5,24,False,False,False,True,False,False,False,False,2026-03-04,2026-04-30,False,False,virtueonline.org,评论网站,,
15,2019 News,https://www.environment.snu.ac.kr/post/_2019,https://driftbossgame.io/,Drift Boss,25,45,False,False,False,True,False,False,False,False,2025-12-14,2026-03-22,False,True,snu.ac.kr,无评论功能,,
15,洪維謙老師的窩,https://class.kh.edu.tw/377/upload/file_list/4,https://elgoog.im/breakout/,打磚塊,87,52,False,False,False,True,False,False,False,False,2025-06-16,2026-01-13,False,True,kh.edu.tw,访问失败,,
15,Google Easter Eggs: Complete List of New and Old Hidden Games - Coruzant Technologies,https://coruzant.com/esports/google-easter-eggs/,https://elgoog.im/,elgooG,16,89,True,False,False,True,False,False,False,False,2025-10-03,2026-06-04,False,True,coruzant.com,游戏站,游戏网站,
15,Crostata morbida con frutti di bosco- e crema frosting - Simo - la firma in cucina,https://blog.cookaround.com/semplicementedolcidisimo/ricetta-crostata-morbida-con-frutti-di-bosco-e-crema-frosting/,https://driftbossgame.io/,Drift Boss,38,80,True,False,True,True,False,False,False,False,2025-08-09,2026-05-06,False,False,cookaround.com,评论网站,,
15,Progetto digitale – The Culture of Food in Italian Literature – 2013,https://journeys.dartmouth.edu/culture-food-italian-literature/2013/04/22/progetto-digitale/,https://driftbossgame.io/,Drift Boss,41,148,True,False,True,True,False,False,False,False,2026-01-03,2026-03-29,False,True,dartmouth.edu,访问超时,,
15,,https://notariat.unpas.ac.id/,https://driftbossgame.io/,Drift Boss,7,42,True,False,True,True,False,False,False,False,2026-06-01,2026-06-06,False,True,unpas.ac.id,评论网站,,
15,Es war einmal ein Paper » Die Sankore Schriften » SciLogs - Wissenschaftsblogs,https://scilogs.spektrum.de/die-sankore-schriften/es-war-ein-mal-ein-paper/,https://driftbossgame.io/,Drift Boss,8,60,True,False,True,True,False,False,False,False,2025-11-30,2026-04-29,False,True,spektrum.de,博客网站,,
15,NEWS: Witch Watch Anime Reveals Ending Song in 2nd Promo Video - Forum - Anime News Network,https://www.animenewsnetwork.com/bbs/phpBB2/viewtopic.php?t=3208429,https://driftbossgame.io/,Visit poster's website,9,332,True,False,False,False,False,False,True,False,2026-02-03,2026-07-02,False,False,animenewsnetwork.com,访问失败,,
14,Poor sound quality when recording from XDJ RX3 – Pioneer DJ,https://forums.pioneerdj.com/hc/en-us/community/posts/27265102419225-Poor-sound-quality-when-recording-from-XDJ-RX3,https://driftbossgame.io/,Drift Boss,20,29,True,False,False,True,False,False,False,False,2025-12-26,2026-06-28,False,False,pioneerdj.com,访问失败,,
14,Comments Thread For: Cars and fighting: Trainer Shane Wheaton combines his two loves - Boxing Forum,https://www.boxingscene.com/forums/boxing-forums/non-stop-boxing/32400031-comments-thread-for-cars-and-fighting-trainer-shane-wheaton-combines-his-two-loves,https://spacewavesgame.io/,space waves game,6,40,True,False,False,True,False,False,False,False,2025-08-04,2026-05-23,False,False,boxingscene.com,无评论功能,,
14,Linguine Frutti Di Mare (Seafood Linguine) - The Italian Chef,https://italianchef.com/linguine-frutti-di-mare-seafood-linguine/,https://driftbossgame.io/,Drift Boss,14,50,True,False,True,True,False,False,False,False,2026-03-31,2026-06-25,False,False,italianchef.com,博客网站,,2026-07-08 06:56
14,"I'm new to this, hello!! | KProfiles Forum - KPop Forums",https://kprofiles.com/forums/threads/im-new-to-this-hello.47337/,https://driftbossgame.io/,driftbossgame.io,10,105,True,False,False,True,False,False,False,False,2025-12-26,2026-07-06,False,False,kprofiles.com,评论网站,,
14,- HPVS - lists.lysator.liu.se,https://lists.lysator.liu.se/mailman/hyperkitty/list/hpvs@lists.lysator.liu.se/latest?page=10,https://driftbossgame.io/,https://driftbossgame.io,11,331,True,False,False,True,False,False,False,False,2025-11-19,2026-01-05,False,True,liu.se,无评论功能,,
14,Drift Boss,https://shoemaker.stck.me/post/449443/Drift-Boss,https://driftbossgame.io/,Drift Boss,6,3,True,False,False,True,False,False,False,False,2025-08-01,2026-07-11,False,False,stck.me,评论网站,,
14,Using SHI indicator in EA | Forex Factory,https://www.forexfactory.com/thread/472257-using-shi-indicator-in-ea,https://driftbossgame.io/,Drift Boss,9,59,True,False,False,True,False,False,False,False,2026-06-21,2026-06-21,True,False,forexfactory.com,评论网站,,
14,Greenhouse - How much does greenhouse ATS cost? | G2,https://www.g2.com/discussions/how-much-does-greenhouse-ats-cost,https://driftbossgame.io/,https://driftbossgame.io/,5,87,False,False,False,True,False,False,False,False,2026-04-20,2026-04-20,False,False,g2.com,访问失败,,
14,Deciphering Eddy Bentayga,https://www.gob-iocag.ulpgc.es/post/deciphering-eddy-bentayga,https://driftbossgame.io/,Drift Boss,8,19,False,False,False,True,False,False,False,False,2026-01-24,2026-05-11,False,True,ulpgc.es,无评论功能,,
14,The Perfect Couple-Nicole Kidman,https://www.goldderby.com/topic/the-perfect-couple-nicole-kidman/,https://driftbossgame.io/,drift boss,41,128,False,False,False,True,False,False,False,False,2026-01-11,2026-07-05,False,False,goldderby.com,评论网站,,
14,Save time editing in Word with Quick Parts - Louise Harnby | Crime Fiction and Thriller Editor,https://www.louiseharnbyproofreader.com/blog/save-time-editing-in-word-with-quick-parts,https://driftbossgame.io/,link,14,221,True,False,False,True,False,False,False,False,2026-02-08,2026-06-27,False,False,louiseharnbyproofreader.com,访问失败,,
14,QUESTIONARIO TESI GESTIONE INFERMIERISTICA PREECLAMPSIA - Forum di Nurse24.it,https://www.nurse24.it/forum/questionario-tesi-gestione-infermieristica-preeclampsia-t159507.html,https://driftbossgame.io/,drift boss,17,265,False,False,False,True,False,False,False,False,2026-03-10,2026-06-19,False,False,nurse24.it,游戏站,游戏网站,
14,Best Skin Lightening Treatments for Melasma in Toronto,https://www.timelesshealthclinic.com/post/best-skin-lightening-treatments-for-melasma-in-toronto,https://driftbossgame.io/,Drift Boss,11,75,False,False,False,True,False,False,False,False,2026-06-08,2026-07-05,False,True,timelesshealthclinic.com,无评论功能,,
14,"In the section titled The Plague, what is something Summer has not been happy about this year? | Wonder Questions | Q & A | GradeSaver",https://www.gradesaver.com/wonder/q-and-a/in-the-section-titled-the-plague-what-is-something-summer-has-not-been-happy-about-this-year-357975,https://spacewavesgame.io/,https://spacewavesgame.io,6,28,True,False,False,True,False,False,False,False,2026-04-25,2026-04-25,False,False,gradesaver.com,无评论功能,,
14,This Day in History: The Most Decorated Soldier?,https://www.taraross.com/post/tdih-matt-urban-moh,https://spacewavesgame.io/,space waves,8,40,False,False,False,True,False,False,False,False,2026-06-10,2026-07-09,False,False,taraross.com,无评论功能,,
14,Site blog | Open Essex,https://open.essex.ac.uk/blog/index.php?blogpage=0&comment_area=format_blog&comment_component=blog&comment_context=607847&comment_itemid=10778&nonjscomment=1,https://spacewavesgame.io/,space waves,24,127,False,False,False,True,False,False,False,False,2025-07-27,2026-03-21,False,True,essex.ac.uk,访问失败,,
14,play space waves (PDF) - 77.31 KB @ PDF Room,https://pdfroom.com/books/play-space-waves/Pe5xavAqdnN,https://spacewavesgame.io/,play space waves,3,65,True,False,False,True,False,False,False,False,2026-01-09,2026-06-15,False,False,pdfroom.com,评论网站,,
14,Consulta Jove 25-26 | IES sa Blanca Dona,https://redols.caib.es/c07006299/2025/10/21/consulta-jove-25-26/,https://spacewavesgame.io/,Space Waves,282,1194,True,False,True,True,False,False,False,False,2025-12-16,2026-04-28,False,True,caib.es,评论网站,,
14,WORKSHOP ON PATENT SEARCHING AND PATENT DRAFTING - OCTOBER 2024,https://www.aipo.ateneo.edu/post/workshop-on-patent-searching-and-patent-drafting-october-2024,https://spacewavesgame.io/,space waves,7,53,False,False,False,True,False,False,False,False,2025-08-23,2026-03-06,False,True,ateneo.edu,游戏站,游戏网站,
14,刷機失敗，求原始系統檔 - HTC論壇,https://community.htc.com/tw/chat.php?mod=viewthread&tid=108582,https://spacewavesgame.io/,play space waves,13,77,False,False,False,True,False,False,False,False,2025-09-11,2026-01-15,False,False,htc.com,无评论功能,,
